User_ID,Cust_name,Product_ID,Gender,Age Group,Age,Marital_Status,State,Zone,Occupation,Product_Category,Orders,Amount,Status,unnamed1
1010388,Customer_10387,P02600,M,26-35,29,1,Tamil Nadu,Southern,Aviation,Clothing & Apparel,1,13400.44,,
1010389,Customer_10388,P03564,F,46-50,50,1,Maharashtra,Western,Healthcare,Bliss Balls,3,15095.84,,
1010390,Customer_10389,P02359,M,26-35,32,0,Maharashtra,Western,Automobile,Food,2,2638.11,,
1010391,Customer_10390,P07596,F,18-25,23,0,Gujarat,Western,Healthcare,Food,2,2449.22,,
1010392,Customer_10391,P02759,M,18-25,23,0,Karnataka,Southern,Healthcare,Electronics & Gadgets,2,2625.71,,
1010393,Customer_10392,P00355,F,18-25,23,0,Karnataka,Southern,Textile,Bliss Balls,2,9162.52,,
1010394,Customer_10393,P01602,F,26-35,30,1,Haryana,Northern,Automobile,Tupperware,1,4208.58,,
1010395,Customer_10394,P04756,F,36-45,39,1,Maharashtra,Western,Food Processing,Footwear & Shoes,4,2228.58,,
1010396,Customer_10395,P05530,F,26-35,30,0,Madhya Pradesh,Central,Textile,Electronics & Gadgets,1,2637.31,,
1010397,Customer_10396,P08698,F,36-45,38,0,Madhya Pradesh,Central,Textile,Tupperware,4,2567.89,,
1010398,Customer_10397,P03276,F,36-45,42,1,Karnataka,Southern,Aviation,Footwear & Shoes,3,9900.46,,
1010399,Customer_10398,P01960,M,26-35,32,1,Maharashtra,Western,Banking,Bliss Balls,1,3233.24,,
1010400,Customer_10399,P06258,M,36-45,42,1,Rajasthan,Western,Agriculture,Office,4,16953.36,,
1010401,Customer_10400,P05906,M,36-45,41,1,Maharashtra,Western,IT Sector,Food,3,41319.22,,
1010402,Customer_10401,P04454,M,26-35,32,0,Rajasthan,Western,Agriculture,Clothing & Apparel,3,6655.59,,
1010403,Customer_10402,P00822,M,26-35,31,1,Karnataka,Southern,Food Processing,Footwear & Shoes,1,8171.26,,
1010404,Customer_10403,P07679,M,36-45,38,1,Uttar Pradesh,Central,Banking,Office,4,4407.88,,
1010405,Customer_10404,P09574,F,55+,58,1,Delhi,Central,Banking,Furniture,4,10526.35,,
1010406,Customer_10405,P00713,F,26-35,30,0,Maharashtra,Western,IT Sector,Food,3,21720.23,,
1010407,Customer_10406,P03431,F,26-35,30,1,Delhi,Central,Govt,Clothing & Apparel,3,3595.29,,
1010408,Customer_10407,P05890,M,26-35,31,0,Rajasthan,Western,IT Sector,Bliss Balls,4,26492.39,,
1010409,Customer_10408,P03216,M,18-25,21,1,Maharashtra,Western,Healthcare,Furniture,4,4001.61,,
1010410,Customer_10409,P09104,M,36-45,39,0,Maharashtra,Western,Food Processing,Food,1,4473.25,,
1010411,Customer_10410,P00430,F,26-35,28,1,Delhi,Central,Banking,Electronics & Gadgets,4,21404.39,,
1010412,Customer_10411,P02312,F,18-25,21,0,Delhi,Central,Construction,Footwear & Shoes,1,9198.93,,
1010413,Customer_10412,P09508,M,26-35,28,1,Karnataka,Southern,Agriculture,Food,4,2257.62,,
1010414,Customer_10413,P05593,F,0-17,17,1,Madhya Pradesh,Central,IT Sector,Office,4,14994.47,,
1010415,Customer_10414,P07332,F,26-35,30,0,Maharashtra,Western,Healthcare,Food,4,10218.96,,
1010416,Customer_10415,P05714,M,18-25,23,1,Maharashtra,Western,Govt,Office,2,12871.41,,
1010417,Customer_10416,P06013,F,0-17,13,0,Uttar Pradesh,Central,Textile,Food,2,3411.53,,
1010418,Customer_10417,P06013,M,46-50,49,0,Karnataka,Southern,Construction,Stationery,2,18504.3,,
1010419,Customer_10418,P05711,F,51-55,54,1,Maharashtra,Western,Govt,Footwear & Shoes,1,14217.66,,
1010420,Customer_10419,P09532,F,26-35,30,1,Andhra Pradesh,Southern,Automobile,Clothing & Apparel,3,27251.45,,
1010421,Customer_10420,P00419,M,36-45,42,0,Maharashtra,Western,Banking,Tupperware,1,6204.73,,
1010422,Customer_10421,P08185,M,26-35,32,0,Gujarat,Western,Aviation,Clothing & Apparel,3,7844.39,,
1010423,Customer_10422,P04300,M,26-35,29,0,Haryana,Northern,Textile,Food,3,11678.05,,
1010424,Customer_10423,P04891,M,26-35,32,1,Rajasthan,Western,Food Processing,Clothing & Apparel,4,2882.0,,
1010425,Customer_10424,P00429,F,26-35,30,0,Rajasthan,Western,Construction,Office,3,3889.52,,
1010426,Customer_10425,P08951,F,36-45,41,0,Tamil Nadu,Southern,Automobile,Clothing & Apparel,1,4720.26,,
1010427,Customer_10426,P06842,F,18-25,20,1,Maharashtra,Western,Govt,Electronics & Gadgets,4,25220.2,,
1010428,Customer_10427,P05016,F,18-25,20,1,Tamil Nadu,Southern,Aviation,Footwear & Shoes,2,2010.88,,
1010429,Customer_10428,P01893,M,36-45,42,0,Gujarat,Western,Banking,Office,3,42883.81,,
1010430,Customer_10429,P06557,M,36-45,39,0,Karnataka,Southern,IT Sector,Food,4,6027.94,,
1010431,Customer_10430,P08225,M,26-35,28,0,Haryana,Northern,IT Sector,Office,2,10359.59,,
1010432,Customer_10431,P05803,M,26-35,29,1,Gujarat,Western,Aviation,Veterinary,4,6231.01,,
1010433,Customer_10432,P06270,M,26-35,28,0,Uttar Pradesh,Central,IT Sector,Electronics & Gadgets,2,14261.54,,
1010434,Customer_10433,P06744,F,26-35,29,0,Haryana,Northern,Aviation,Stationery,4,26059.4,,
1010435,Customer_10434,P07520,M,26-35,29,0,Karnataka,Southern,Healthcare,Food,2,6750.4,,
1010436,Customer_10435,P04255,F,26-35,31,1,Rajasthan,Western,Aviation,Veterinary,2,3589.55,,
1010437,Customer_10436,P08511,M,36-45,40,1,Uttar Pradesh,Central,Aviation,Veterinary,2,,,
1010438,Customer_10437,P02711,M,36-45,38,1,Uttar Pradesh,Central,Food Processing,Furniture,3,4471.81,,
1010439,Customer_10438,P05791,F,36-45,42,1,Tamil Nadu,Southern,Automobile,Bliss Balls,3,4003.69,,
1010440,Customer_10439,P02693,F,26-35,30,1,Karnataka,Southern,Food Processing,Footwear & Shoes,3,2106.56,,
1010441,Customer_10440,P00195,F,26-35,31,1,Rajasthan,Western,Aviation,Clothing & Apparel,1,17839.33,,
1010442,Customer_10441,P09280,F,26-35,31,1,Rajasthan,Western,Food Processing,Footwear & Shoes,4,11138.88,,
1010443,Customer_10442,P09404,M,36-45,41,0,Rajasthan,Western,Textile,Food,4,7801.29,,
1010444,Customer_10443,P06141,F,26-35,32,1,Rajasthan,Western,Healthcare,Footwear & Shoes,1,3271.36,,
1010445,Customer_10444,P05163,F,51-55,51,1,Gujarat,Western,Automobile,Clothing & Apparel,1,2332.55,,
1010446,Customer_10445,P08537,F,36-45,38,1,Andhra Pradesh,Southern,IT Sector,Furniture,2,5884.18,,
1010447,Customer_10446,P03449,F,51-55,52,0,Karnataka,Southern,Govt,Electronics & Gadgets,4,2042.66,,
1010448,Customer_10447,P07744,M,36-45,39,1,Gujarat,Western,IT Sector,Food,4,2470.58,,
1010449,Customer_10448,P06660,F,55+,57,0,Karnataka,Southern,Food Processing,Food,3,2610.01,,
1010450,Customer_10449,P05347,F,36-45,42,0,Andhra Pradesh,Southern,Banking,Electronics & Gadgets,2,15533.75,,
1010451,Customer_10450,P05456,F,55+,58,1,Haryana,Northern,Govt,Food,1,12362.42,,
1010452,Customer_10451,P04177,F,26-35,28,1,Gujarat,Western,Govt,Electronics & Gadgets,4,4962.69,,
1010453,Customer_10452,P04998,F,18-25,21,1,Gujarat,Western,IT Sector,Food,4,4897.89,,
1010454,Customer_10453,P01517,M,36-45,42,1,Andhra Pradesh,Southern,IT Sector,Office,2,5377.04,,
1010455,Customer_10454,P08946,F,55+,60,0,Madhya Pradesh,Central,Govt,Electronics & Gadgets,2,8669.14,,
1010456,Customer_10455,P00210,F,26-35,29,1,Delhi,Central,Healthcare,Bliss Balls,2,17737.15,,
1010457,Customer_10456,P08381,F,26-35,31,0,Maharashtra,Western,IT Sector,Electronics & Gadgets,1,7186.12,,
1010458,Customer_10457,P09054,F,36-45,41,1,Uttar Pradesh,Central,Healthcare,Bliss Balls,2,3285.88,,
1010459,Customer_10458,P07491,F,36-45,41,1,Maharashtra,Western,Healthcare,Electronics & Gadgets,3,3380.99,,
1010460,Customer_10459,P05232,M,26-35,29,1,Tamil Nadu,Southern,IT Sector,Tupperware,2,2469.51,,
1010461,Customer_10460,P02604,F,36-45,42,0,Rajasthan,Western,Aviation,Veterinary,2,12787.8,,
1010462,Customer_10461,P09756,F,55+,60,1,Delhi,Central,Automobile,Tupperware,1,6076.58,,
1010463,Customer_10462,P08389,M,51-55,51,1,Karnataka,Southern,IT Sector,Food,2,22010.52,,
1010464,Customer_10463,P05339,F,26-35,31,1,Uttar Pradesh,Central,Govt,Electronics & Gadgets,3,4969.33,,
1010465,Customer_10464,P00392,F,26-35,29,0,Uttar Pradesh,Central,IT Sector,Bliss Balls,3,14808.08,,
1010466,Customer_10465,P01834,M,26-35,28,1,Rajasthan,Western,IT Sector,Furniture,1,7469.0,,
1010467,Customer_10466,P05220,F,26-35,32,1,Tamil Nadu,Southern,IT Sector,Tupperware,4,17105.52,,
1010468,Customer_10467,P06493,M,18-25,20,0,Maharashtra,Western,Healthcare,Stationery,4,8590.79,,
1010469,Customer_10468,P02296,F,36-45,41,1,Maharashtra,Western,Banking,Clothing & Apparel,1,3709.39,,
1010470,Customer_10469,P03566,M,26-35,30,0,Gujarat,Western,Banking,Food,2,14919.96,,
1010471,Customer_10470,P02006,F,46-50,49,1,Andhra Pradesh,Southern,Banking,Clothing & Apparel,2,2045.32,,
1010472,Customer_10471,P01821,M,51-55,54,1,Uttar Pradesh,Central,Aviation,Tupperware,2,7614.65,,
1010473,Customer_10472,P01916,M,0-17,14,1,Uttar Pradesh,Central,Agriculture,Electronics & Gadgets,4,3743.47,,
1010474,Customer_10473,P08544,M,55+,58,0,Delhi,Central,Agriculture,Tupperware,2,5300.28,,
1010475,Customer_10474,P04327,F,36-45,40,0,Karnataka,Southern,Automobile,Veterinary,2,6208.82,,
1010476,Customer_10475,P05875,M,36-45,40,0,Karnataka,Southern,Aviation,Tupperware,2,8567.13,,
1010477,Customer_10476,P03949,M,26-35,32,1,Tamil Nadu,Southern,Healthcare,Bliss Balls,2,5502.54,,
1010478,Customer_10477,P05328,M,36-45,38,0,Maharashtra,Western,Automobile,Clothing & Apparel,3,10280.06,,
1010479,Customer_10478,P06949,M,26-35,32,1,Delhi,Central,Textile,Food,3,3660.71,,
1010480,Customer_10479,P01158,M,36-45,40,1,Maharashtra,Western,Food Processing,Food,1,14481.61,,
1010481,Customer_10480,P02422,M,18-25,21,1,Maharashtra,Western,Aviation,Stationery,1,9367.51,,
1010482,Customer_10481,P08478,F,36-45,41,1,Rajasthan,Western,Healthcare,Veterinary,1,5468.12,,
1010483,Customer_10482,P01048,F,26-35,31,1,Maharashtra,Western,Food Processing,Clothing & Apparel,2,,,
1010484,Customer_10483,P08279,F,0-17,17,1,Madhya Pradesh,Central,Aviation,Footwear & Shoes,3,6139.61,,
1010485,Customer_10484,P04459,F,36-45,42,1,Uttar Pradesh,Central,Govt,Food,2,18629.8,,
1010486,Customer_10485,P05760,F,36-45,39,1,Maharashtra,Western,IT Sector,Tupperware,4,8323.43,,
1010487,Customer_10486,P07354,F,26-35,31,0,Uttar Pradesh,Central,Food Processing,Stationery,2,14432.58,,
1010488,Customer_10487,P08501,M,18-25,24,0,Andhra Pradesh,Southern,Healthcare,Veterinary,4,14675.33,,
1010489,Customer_10488,P02193,F,51-55,51,1,Tamil Nadu,Southern,Construction,Tupperware,3,12592.55,,
1010490,Customer_10489,P01663,M,36-45,42,0,Andhra Pradesh,Southern,Automobile,Furniture,4,13116.06,,
1010491,Customer_10490,P08317,F,18-25,24,0,Gujarat,Western,Banking,Footwear & Shoes,2,4034.2,,
1010492,Customer_10491,P00274,F,36-45,40,1,Delhi,Central,Govt,Veterinary,1,18386.25,,
1010493,Customer_10492,P01434,M,26-35,28,1,Madhya Pradesh,Central,Govt,Furniture,4,11842.73,,
1010494,Customer_10493,P00421,F,18-25,20,0,Gujarat,Western,Healthcare,Tupperware,4,2443.76,,
1010495,Customer_10494,P05798,M,36-45,39,0,Uttar Pradesh,Central,IT Sector,Footwear & Shoes,4,10345.02,,
1010496,Customer_10495,P05704,M,46-50,48,1,Andhra Pradesh,Southern,Food Processing,Tupperware,4,7262.52,,
1010497,Customer_10496,P06842,M,36-45,38,1,Andhra Pradesh,Southern,Automobile,Bliss Balls,2,3228.96,,
1010498,Customer_10497,P07536,F,26-35,30,0,Uttar Pradesh,Central,Govt,Food,3,7125.83,,
1010499,Customer_10498,P08624,M,46-50,48,1,Uttar Pradesh,Central,Healthcare,Clothing & Apparel,1,22443.44,,
1010500,Customer_10499,P05774,F,26-35,31,1,Delhi,Central,Aviation,Food,4,18701.55,,
1010501,Customer_10500,P05102,F,51-55,51,1,Delhi,Central,IT Sector,Bliss Balls,2,2722.6,,
1010502,Customer_10501,P01010,M,18-25,23,0,Karnataka,Southern,Construction,Furniture,2,6645.91,,
1010503,Customer_10502,P01049,F,26-35,32,1,Madhya Pradesh,Central,IT Sector,Electronics & Gadgets,2,7699.34,,
1010504,Customer_10503,P05525,F,36-45,42,0,Karnataka,Southern,IT Sector,Clothing & Apparel,1,11397.3,,
1010505,Customer_10504,P02614,F,26-35,31,1,Rajasthan,Western,Govt,Food,4,,,
1010506,Customer_10505,P07801,M,36-45,42,0,Rajasthan,Western,Aviation,Food,1,16104.9,,
1010507,Customer_10506,P00200,F,36-45,41,1,Andhra Pradesh,Southern,IT Sector,Footwear & Shoes,1,9258.09,,
1010508,Customer_10507,P04746,F,0-17,14,1,Maharashtra,Western,Construction,Electronics & Gadgets,4,19111.44,,
1010509,Customer_10508,P07045,F,36-45,40,0,Rajasthan,Western,Agriculture,Stationery,2,8504.59,,
1010510,Customer_10509,P02500,M,26-35,29,0,Maharashtra,Western,Healthcare,Bliss Balls,3,2186.89,,
1010511,Customer_10510,P05901,M,26-35,28,0,Maharashtra,Western,Govt,Electronics & Gadgets,3,6909.19,,
1010512,Customer_10511,P02443,M,55+,57,1,Andhra Pradesh,Southern,Construction,Clothing & Apparel,3,3406.01,,
1010513,Customer_10512,P00452,M,51-55,52,1,Madhya Pradesh,Central,Govt,Electronics & Gadgets,3,8828.26,,
1010514,Customer_10513,P03055,M,26-35,32,1,Karnataka,Southern,Aviation,Food,2,11135.15,,
1010515,Customer_10514,P01118,F,36-45,41,1,Andhra Pradesh,Southern,Govt,Tupperware,1,11141.24,,
1010516,Customer_10515,P01279,M,26-35,28,0,Maharashtra,Western,Construction,Office,4,7393.59,,
1010517,Customer_10516,P05293,F,36-45,42,1,Rajasthan,Western,Textile,Electronics & Gadgets,2,12095.72,,
1010518,Customer_10517,P03636,M,51-55,51,1,Tamil Nadu,Southern,Construction,Footwear & Shoes,1,2971.33,,
1010519,Customer_10518,P02602,F,26-35,30,0,Madhya Pradesh,Central,Healthcare,Furniture,2,25614.38,,
1010520,Customer_10519,P03919,M,46-50,49,0,Maharashtra,Western,Automobile,Clothing & Apparel,2,16822.61,,
1010521,Customer_10520,P06955,F,26-35,32,1,Karnataka,Southern,Agriculture,Food,4,17450.07,,
1010522,Customer_10521,P01079,F,26-35,29,0,Uttar Pradesh,Central,Banking,Food,4,2268.83,,
1010523,Customer_10522,P01076,F,51-55,53,1,Andhra Pradesh,Southern,IT Sector,Bliss Balls,4,4084.11,,
1010524,Customer_10523,P09663,M,36-45,39,1,Andhra Pradesh,Southern,Automobile,Clothing & Apparel,1,2836.4,,
1010525,Customer_10524,P02380,M,26-35,28,1,Tamil Nadu,Southern,Govt,Stationery,1,18043.57,,
1010526,Customer_10525,P05997,F,36-45,40,1,Karnataka,Southern,IT Sector,Stationery,4,,,
1010527,Customer_10526,P00207,M,26-35,32,0,Gujarat,Western,Healthcare,Office,2,2808.87,,
1010528,Customer_10527,P09264,M,26-35,29,0,Rajasthan,Western,Automobile,Footwear & Shoes,1,6114.4,,
1010529,Customer_10528,P01726,M,51-55,52,1,Maharashtra,Western,Textile,Footwear & Shoes,1,7738.08,,
1010530,Customer_10529,P08995,F,36-45,38,0,Uttar Pradesh,Central,IT Sector,Furniture,4,12045.72,,
1010531,Customer_10530,P06329,F,46-50,46,1,Madhya Pradesh,Central,Govt,Clothing & Apparel,2,4778.52,,
1010532,Customer_10531,P06977,M,26-35,31,1,Delhi,Central,Banking,Footwear & Shoes,4,4744.84,,
1010533,Customer_10532,P00974,M,36-45,41,1,Tamil Nadu,Southern,Aviation,Electronics & Gadgets,3,8068.23,,
1010534,Customer_10533,P05643,M,55+,56,0,Uttar Pradesh,Central,Agriculture,Electronics & Gadgets,2,7965.15,,
1010535,Customer_10534,P03909,M,26-35,31,1,Delhi,Central,Agriculture,Office,2,2951.66,,
1010536,Customer_10535,P02207,F,26-35,29,1,Rajasthan,Western,IT Sector,Veterinary,4,11977.28,,
1010537,Customer_10536,P09565,F,36-45,38,0,Rajasthan,Western,Automobile,Furniture,2,3573.02,,
1010538,Customer_10537,P00659,M,26-35,30,0,Madhya Pradesh,Central,Construction,Food,4,17168.96,,
1010539,Customer_10538,P08408,F,26-35,28,0,Karnataka,Southern,Agriculture,Bliss Balls,2,13869.38,,
1010540,Customer_10539,P05069,F,51-55,55,0,Uttar Pradesh,Central,IT Sector,Clothing & Apparel,3,33667.38,,
1010541,Customer_10540,P03146,F,55+,60,1,Maharashtra,Western,Agriculture,Tupperware,1,3501.04,,
1010542,Customer_10541,P00143,M,36-45,38,1,Andhra Pradesh,Southern,Healthcare,Veterinary,3,25131.58,,
1010543,Customer_10542,P00608,F,36-45,40,0,Rajasthan,Western,Food Processing,Food,1,12554.29,,
1010544,Customer_10543,P06207,M,46-50,46,1,Rajasthan,Western,Food Processing,Veterinary,3,19044.3,,
1010545,Customer_10544,P03539,F,36-45,40,1,Rajasthan,Western,Food Processing,Electronics & Gadgets,2,2278.92,,
1010546,Customer_10545,P04028,M,18-25,21,1,Maharashtra,Western,Healthcare,Clothing & Apparel,4,5096.09,,
1010547,Customer_10546,P05511,F,26-35,29,0,Madhya Pradesh,Central,Construction,Footwear & Shoes,3,2239.31,,
1010548,Customer_10547,P01016,F,18-25,22,0,Tamil Nadu,Southern,Healthcare,Bliss Balls,4,3606.45,,
1010549,Customer_10548,P00898,M,0-17,16,1,Uttar Pradesh,Central,Healthcare,Electronics & Gadgets,3,19251.82,,
1010550,Customer_10549,P05071,M,26-35,29,1,Madhya Pradesh,Central,Food Processing,Footwear & Shoes,2,6232.37,,
1010551,Customer_10550,P01860,F,26-35,32,1,Karnataka,Southern,Govt,Clothing & Apparel,3,10905.82,,
1010552,Customer_10551,P03375,F,26-35,28,0,Maharashtra,Western,Healthcare,Clothing & Apparel,1,7291.87,,
1010553,Customer_10552,P00918,F,18-25,23,1,Maharashtra,Western,Automobile,Furniture,2,7134.02,,
1010554,Customer_10553,P05140,M,36-45,42,1,Uttar Pradesh,Central,Food Processing,Furniture,1,10393.87,,
1010555,Customer_10554,P03165,M,26-35,28,1,Rajasthan,Western,Govt,Office,4,6564.33,,
1010556,Customer_10555,P03359,F,46-50,50,1,Karnataka,Southern,Healthcare,Electronics & Gadgets,1,2167.41,,
1010557,Customer_10556,P01006,F,0-17,16,1,Gujarat,Western,Govt,Food,2,14896.13,,
1010558,Customer_10557,P00702,M,46-50,48,1,Tamil Nadu,Southern,Govt,Furniture,1,4555.62,,
1010559,Customer_10558,P04395,F,51-55,51,1,Tamil Nadu,Southern,Govt,Electronics & Gadgets,1,10903.21,,
1010560,Customer_10559,P03627,M,36-45,42,1,Uttar Pradesh,Central,Construction,Bliss Balls,4,10587.39,,
1010561,Customer_10560,P04643,F,36-45,42,0,Karnataka,Southern,Textile,Footwear & Shoes,2,3249.6,,
1010562,Customer_10561,P01911,M,51-55,54,0,Maharashtra,Western,IT Sector,Office,4,3439.07,,
1010563,Customer_10562,P09132,F,26-35,31,0,Gujarat,Western,Healthcare,Food,4,6750.82,,
1010564,Customer_10563,P08063,M,55+,59,0,Uttar Pradesh,Central,Food Processing,Bliss Balls,2,5345.79,,
1010565,Customer_10564,P05349,M,36-45,40,1,Andhra Pradesh,Southern,Govt,Office,3,4554.97,,
1010566,Customer_10565,P04715,F,36-45,39,0,Delhi,Central,Construction,Clothing & Apparel,2,4960.04,,
1010567,Customer_10566,P09328,F,26-35,32,1,Tamil Nadu,Southern,Banking,Tupperware,3,4349.01,,
1010568,Customer_10567,P09016,M,36-45,40,1,Tamil Nadu,Southern,Food Processing,Food,2,2938.96,,
1010569,Customer_10568,P06866,M,36-45,42,1,Karnataka,Southern,Banking,Clothing & Apparel,1,2735.71,,
1010570,Customer_10569,P09279,M,36-45,40,0,Karnataka,Southern,Textile,Electronics & Gadgets,4,18964.13,,
1010571,Customer_10570,P00902,F,36-45,38,1,Karnataka,Southern,Aviation,Food,1,15493.73,,
1010572,Customer_10571,P02682,M,18-25,21,1,Rajasthan,Western,Healthcare,Electronics & Gadgets,2,7454.13,,
1010573,Customer_10572,P06545,M,26-35,32,0,Uttar Pradesh,Central,IT Sector,Tupperware,3,5082.99,,
1010574,Customer_10573,P03937,F,26-35,31,1,Uttar Pradesh,Central,Food Processing,Tupperware,2,11284.98,,
1010575,Customer_10574,P08818,F,26-35,29,1,Madhya Pradesh,Central,Textile,Electronics & Gadgets,3,2924.6,,
1010576,Customer_10575,P01765,F,26-35,32,0,Uttar Pradesh,Central,Agriculture,Food,4,2856.85,,
1010577,Customer_10576,P09430,M,18-25,20,0,Madhya Pradesh,Central,Construction,Food,2,3217.17,,
1010578,Customer_10577,P08751,F,26-35,32,0,Uttar Pradesh,Central,Banking,Bliss Balls,3,11423.3,,
1010579,Customer_10578,P07075,M,26-35,32,1,Rajasthan,Western,Healthcare,Footwear & Shoes,2,15787.48,,
1010580,Customer_10579,P02652,M,18-25,24,0,Madhya Pradesh,Central,Healthcare,Veterinary,1,8147.78,,
1010581,Customer_10580,P07575,F,51-55,52,1,Maharashtra,Western,Construction,Food,3,3477.7,,
1010582,Customer_10581,P02908,F,36-45,42,0,Rajasthan,Western,Aviation,Electronics & Gadgets,3,5285.4,,
1010583,Customer_10582,P05733,F,36-45,41,1,Rajasthan,Western,Construction,Furniture,1,15849.67,,
1010584,Customer_10583,P06196,F,26-35,30,0,Gujarat,Western,Textile,Veterinary,4,7749.24,,
1010585,Customer_10584,P08923,F,36-45,41,1,Madhya Pradesh,Central,Healthcare,Bliss Balls,2,6799.07,,
1010586,Customer_10585,P02556,M,36-45,38,0,Haryana,Northern,IT Sector,Footwear & Shoes,4,10608.86,,
1010587,Customer_10586,P09273,F,55+,57,1,Andhra Pradesh,Southern,IT Sector,Veterinary,2,5504.68,,
1010588,Customer_10587,P05523,M,36-45,40,0,Andhra Pradesh,Southern,IT Sector,Tupperware,2,2034.54,,
1010589,Customer_10588,P04417,F,36-45,39,1,Madhya Pradesh,Central,Automobile,Food,2,24610.24,,
1010590,Customer_10589,P01656,F,46-50,47,1,Karnataka,Southern,Govt,Food,3,11919.14,,
1010591,Customer_10590,P02305,F,26-35,32,1,Maharashtra,Western,Govt,Food,2,27366.39,,
1010592,Customer_10591,P04055,M,0-17,16,0,Karnataka,Southern,Govt,Food,2,17179.01,,
1010593,Customer_10592,P09213,M,36-45,40,0,Andhra Pradesh,Southern,IT Sector,Footwear & Shoes,1,5746.47,,
1010594,Customer_10593,P06905,F,18-25,24,1,Madhya Pradesh,Central,Healthcare,Stationery,1,5806.41,,
1010595,Customer_10594,P00504,F,18-25,22,1,Karnataka,Southern,Healthcare,Bliss Balls,3,3245.87,,
1010596,Customer_10595,P01720,M,36-45,41,0,Maharashtra,Western,Banking,Veterinary,4,15172.86,,
1010597,Customer_10596,P03052,M,26-35,32,0,Maharashtra,Western,Agriculture,Office,3,9734.61,,
1010598,Customer_10597,P08180,M,36-45,40,1,Maharashtra,Western,Textile,Furniture,4,4363.56,,
1010599,Customer_10598,P03218,M,51-55,55,1,Delhi,Central,Govt,Clothing & Apparel,1,27758.58,,
1010600,Customer_10599,P07480,M,26-35,29,1,Madhya Pradesh,Central,Healthcare,Food,4,13681.38,,
1010601,Customer_10600,P06730,M,26-35,28,1,Haryana,Northern,Aviation,Veterinary,2,19136.77,,
1010602,Customer_10601,P09886,M,18-25,22,1,Karnataka,Southern,Aviation,Electronics & Gadgets,3,3529.53,,
1010603,Customer_10602,P00665,F,18-25,23,1,Andhra Pradesh,Southern,Healthcare,Furniture,1,9183.29,,
1010604,Customer_10603,P04899,F,18-25,22,1,Delhi,Central,Textile,Furniture,1,39563.46,,
1010605,Customer_10604,P07770,M,18-25,20,1,Tamil Nadu,Southern,IT Sector,Stationery,1,5439.56,,
1010606,Customer_10605,P02968,F,26-35,30,0,Haryana,Northern,Govt,Bliss Balls,4,6131.65,,
1010607,Customer_10606,P09149,M,26-35,30,1,Haryana,Northern,Food Processing,Tupperware,3,8161.95,,
1010608,Customer_10607,P09576,F,36-45,40,0,Andhra Pradesh,Southern,Agriculture,Bliss Balls,3,2364.49,,
1010609,Customer_10608,P08876,F,46-50,49,1,Karnataka,Southern,Healthcare,Clothing & Apparel,2,4047.79,,
1010610,Customer_10609,P04427,M,46-50,46,1,Andhra Pradesh,Southern,Healthcare,Food,4,5119.36,,
1010611,Customer_10610,P06513,M,36-45,38,1,Uttar Pradesh,Central,Banking,Electronics & Gadgets,3,2074.45,,
1010612,Customer_10611,P07714,F,18-25,23,0,Haryana,Northern,Aviation,Tupperware,4,5035.21,,
1010613,Customer_10612,P01345,M,36-45,40,0,Maharashtra,Western,Healthcare,Office,1,8305.0,,
1010614,Customer_10613,P08343,M,26-35,30,1,Haryana,Northern,IT Sector,Food,2,2155.78,,
1010615,Customer_10614,P00637,F,18-25,20,1,Maharashtra,Western,Aviation,Food,2,8071.42,,
1010616,Customer_10615,P00640,M,46-50,48,1,Delhi,Central,Healthcare,Furniture,3,14866.26,,
1010617,Customer_10616,P00914,F,26-35,29,0,Rajasthan,Western,IT Sector,Clothing & Apparel,3,3263.09,,
1010618,Customer_10617,P01515,F,26-35,30,0,Karnataka,Southern,Aviation,Veterinary,3,28036.31,,
1010619,Customer_10618,P01752,F,46-50,48,1,Karnataka,Southern,IT Sector,Food,3,6289.01,,
1010620,Customer_10619,P04162,F,51-55,55,1,Haryana,Northern,Agriculture,Furniture,4,6614.67,,
1010621,Customer_10620,P02456,F,26-35,28,1,Uttar Pradesh,Central,Govt,Veterinary,4,7785.49,,
1010622,Customer_10621,P03910,M,26-35,28,0,Haryana,Northern,Banking,Food,2,5996.01,,
1010623,Customer_10622,P09155,F,36-45,39,0,Gujarat,Western,IT Sector,Clothing & Apparel,1,10453.1,,
1010624,Customer_10623,P00285,F,36-45,39,1,Delhi,Central,Construction,Stationery,2,3567.34,,
1010625,Customer_10624,P01651,F,18-25,21,0,Madhya Pradesh,Central,IT Sector,Office,1,22246.59,,
1010626,Customer_10625,P07113,F,36-45,38,1,Haryana,Northern,Textile,Food,1,18218.93,,
1010627,Customer_10626,P00861,F,51-55,55,1,Karnataka,Southern,Food Processing,Clothing & Apparel,3,10279.92,,
1010628,Customer_10627,P09571,F,26-35,32,1,Haryana,Northern,Banking,Clothing & Apparel,1,14460.72,,
1010629,Customer_10628,P06263,M,51-55,54,0,Karnataka,Southern,Automobile,Footwear & Shoes,4,11862.51,,
1010630,Customer_10629,P07735,M,51-55,51,1,Maharashtra,Western,IT Sector,Clothing & Apparel,2,7145.42,,
1010631,Customer_10630,P03381,M,26-35,31,0,Tamil Nadu,Southern,Banking,Bliss Balls,3,3352.93,,
1010632,Customer_10631,P01636,M,36-45,40,0,Uttar Pradesh,Central,Food Processing,Footwear & Shoes,4,5135.18,,
